,userId,movieId,rating
604543,1013,504,2
604546,1040,504,4
604548,1049,504,3
604549,1054,504,1
604552,2513,504,2
604557,598,504,2
604560,205,504,2
604568,4505,504,3
604569,9851,504,4
604575,1334,504,3
604576,266,504,1
604583,7946,504,4
604585,6878,504,1
604593,1498,505,5
604596,5,505,2
604605,1548,505,2
604607,4730,505,1
604610,8059,505,4
604618,18,505,5
604622,7229,505,2
604623,1591,505,1
604626,1595,505,5
604627,1597,505,3
604628,362,505,5
604631,4803,505,3
604641,7248,505,2
604642,7250,505,3
604645,1634,505,2
604646,8584,505,3
604647,370,505,3
604648,871,505,4
604650,1640,505,2
604651,4843,505,4
604652,4845,505,3
604653,30,505,3
604655,1649,505,4
604657,8402,505,2
604658,1659,505,3
604660,4868,505,1
604665,33,505,4
604667,1694,505,5
604671,883,505,5
604675,6955,505,4
604678,37,505,5
604691,1746,505,4
604692,42,505,5
604706,1791,505,2
604711,8608,505,4
604713,5005,505,3
604715,5009,505,3
604717,6972,505,4
604719,5023,505,3
604725,5043,505,3
604729,56,505,5
604732,411,505,4
604736,8414,505,3
604741,1923,505,3
604743,9018,505,3
604747,7363,505,3
604750,9675,505,3
604753,418,505,4
604756,5160,505,3
604761,6990,505,3
604766,4215,505,3
604772,2026,505,4
604778,4222,505,3
604780,2053,505,3
604783,2063,505,5
604794,90,505,3
604802,8424,505,4
604807,987,505,3
604813,5355,505,1
604815,5357,505,2
604822,999,505,3
604829,2228,505,2
604835,2242,505,3
604852,2291,505,3
604854,491,505,1
604865,1038,505,2
604882,5551,505,3
604884,2405,505,5
604893,2418,505,5
604894,8008,505,1
604911,7532,505,5
604914,5623,505,3
604918,2507,505,3
604921,2519,505,5
604929,2558,505,3
604931,137,505,3
604935,1118,505,2
604937,2584,505,4
604940,2590,505,3
604955,4344,505,5
604956,2650,505,3
604963,147,505,5
604964,2679,505,2
604965,4354,505,4
604967,2681,505,2
604982,5827,505,3
604986,8210,505,3
604987,560,505,5
604990,2727,505,5
604998,564,505,3
605008,2761,505,2
605012,7068,505,5
605013,5881,505,2
605018,7615,505,4
605019,5891,505,3
605023,5902,505,3
605025,7072,505,4
605027,1168,505,2
605039,8457,505,2
605040,7640,505,2
605042,579,505,5
605052,2879,505,2
605054,584,505,2
605057,2892,505,4
605066,589,505,2
605070,4419,505,5
605071,593,505,3
605072,9305,505,4
605073,8817,505,3
605081,6047,505,5
605092,7674,505,4
605103,194,505,5
605104,2984,505,4
605108,6093,505,4
605113,6099,505,2
605114,1214,505,4
605115,1215,505,1
605118,6118,505,3
605125,6141,505,3
605128,624,505,1
605133,1230,505,4
605137,8853,505,5
605145,1235,505,5
605147,7102,505,5
605160,3156,505,4
605164,3171,505,3
605173,6253,505,5
605175,218,505,4
605179,220,505,3
605182,3227,505,3
605183,6276,505,5
605188,8278,505,1
605190,663,505,1
605194,4488,505,2
605200,3291,505,4
605204,3304,505,4
605210,3330,505,4
605223,8910,505,2
605227,238,505,5
605230,8295,505,1
605233,3430,505,5
605238,1294,505,2
605239,3445,505,5
605241,9851,505,5
605251,3492,505,4
605254,7141,505,5
605255,6476,505,3
605257,3510,505,2
605262,1321,505,4
605263,6488,505,4
605264,8931,505,2
605266,252,505,1
605271,713,505,3
605277,3539,505,5
605283,3571,505,4
605286,6537,505,3
605288,721,505,3
605290,7150,505,3
605299,8326,505,1
605303,726,505,2
605304,3622,505,1
605305,6571,505,5
605306,7155,505,3
605311,733,505,2
605313,4555,505,2
605317,1341,505,5
605340,4570,505,2
605342,749,505,5
605355,282,505,4
605356,3745,505,4
605360,3753,505,5
605362,7163,505,2
605363,6674,505,2
605365,3771,505,2
605375,1386,505,5
605379,294,505,3
605382,7921,505,3
605386,6750,505,2
605387,3859,505,5
605388,6756,505,5
605390,1405,505,3
605393,6769,505,2
605398,1411,505,4
605414,318,505,5
605436,4035,505,3
605438,330,505,2
605439,331,505,5
605454,4088,505,1
605459,8,506,3
605469,365,506,1
605478,1684,506,3
605479,33,506,2
605483,4917,506,1
605485,41,506,3
605490,7304,506,3
605493,43,506,3
605494,7994,506,3
605499,1857,506,4
605500,7333,506,3
605503,5048,506,1
605512,2016,506,4
605515,8126,506,3
605520,91,506,2
605526,2192,506,3
605529,1013,506,1
605532,7469,506,3
605534,4273,506,3
605545,2364,506,2
605553,2480,506,1
605558,2561,506,2
605566,553,506,2
605580,4385,506,3
605590,2926,506,2
605614,3184,506,2
605634,698,506,1
605645,3548,506,2
605651,8322,506,1
605662,3650,506,3
605663,272,506,2
605666,3675,506,3
605668,3695,506,1
605673,4580,506,3
605683,3826,506,1
605688,4611,506,3
605690,298,506,1
605696,3908,506,1
605698,3914,506,3
605701,3931,506,2
605713,8384,506,2
605714,7947,506,1
605716,4012,506,3
605717,327,506,1
605718,6883,506,3
605721,1459,506,3
605728,4094,507,5
605733,1,507,5
605734,3,507,5
605737,7209,507,4
605741,8396,507,2
605743,4693,507,3
605749,8565,507,3
605761,4719,507,5
605762,349,507,4
605764,4107,507,5
605767,1546,507,4
605771,9266,507,4
605778,16,507,5
605784,19,507,5
605791,7988,507,3
605792,4778,507,1
605798,4796,507,3
605807,8071,507,4
605809,366,507,2
605815,367,507,3
605816,866,507,5
605818,9361,507,3
605819,4825,507,4
605821,1636,507,4
605824,1640,507,4
605825,29,507,3
605829,1649,507,4
605832,1657,507,3
605833,4860,507,5
605837,8587,507,5
605841,4140,507,1
605843,1671,507,5
605845,1676,507,5
605850,1686,507,4
605851,1688,507,4
605852,9522,507,4
605853,1693,507,4
605854,7274,507,3
605861,36,507,5
605862,379,507,5
605864,9481,507,4
605869,7284,507,4
605870,1718,507,1
605874,4910,507,4
605877,1732,507,5
605886,387,507,5
605887,1759,507,5
605893,43,507,5
605899,1785,507,5
605900,1788,507,1
605903,8094,507,4
605913,912,507,5
605918,8619,507,2
605925,1845,507,5
605928,405,507,4
605939,1867,507,4
605941,5053,507,5
605948,7344,507,5
605951,7346,507,4
605952,5077,507,4
605955,4186,507,4
605956,930,507,3
605959,1904,507,4
605961,5088,507,5
605974,9218,507,3
605978,7357,507,5
605980,5117,507,5
605985,1940,507,5
606000,420,507,5
606008,1969,507,3
606010,942,507,3
606011,5176,507,2
606027,1996,507,5
606030,8122,507,5
606032,7381,507,5
606039,2008,507,3
606040,2009,507,5
606042,2016,507,5
606043,5216,507,5
606045,2020,507,5
606049,5224,507,4
606051,2025,507,5
606057,4221,507,3
606061,5239,507,4
606062,4222,507,5
606080,6993,507,4
606083,7405,507,4
606091,2091,507,5
606093,90,507,5
606095,8670,507,5
606099,7414,507,1
606101,5309,507,3
606106,8424,507,5
606113,2137,507,5
606114,457,507,5
606120,7420,507,5
606121,461,507,3
606122,5338,507,5
606124,8135,507,4
606131,5346,507,5
606132,9380,507,5
606134,5356,507,4
606143,7435,507,5
606144,2179,507,3
606145,7438,507,3
606148,5374,507,5
606150,9383,507,5
606158,2214,507,3
606161,2218,507,4
606166,2225,507,4
606169,476,507,3
606173,478,507,4
606174,5407,507,4
606177,2237,507,4
606178,2239,507,3
606180,1012,507,3
606183,5425,507,5
606185,7465,507,1
606189,4268,507,2
606205,2289,507,4
606207,488,507,3
606209,2291,507,2
606210,2292,507,3
606211,489,507,5
606212,1028,507,4
606219,8156,507,4
606224,5493,507,5
606232,7015,507,5
606233,2327,507,2
606234,2328,507,3
606235,9278,507,4
606241,498,507,5
606245,8434,507,3
606262,1054,507,3
606263,121,507,5
606268,2404,507,4
606269,1059,507,3
606271,2406,507,3
606276,1065,507,5
606286,8172,507,4
606292,2431,507,5
606293,9553,507,1
606307,8512,507,3
606308,128,507,4
606311,8180,507,5
606324,5641,507,3
606325,1093,507,4
606335,4321,507,3
606340,5664,507,5
606346,5674,507,4
606350,2558,507,5
606357,2570,507,5
606358,2572,507,5
606364,1119,507,4
606374,2602,507,4
606375,9930,507,3
606381,2617,507,5
606385,5742,507,3
606386,2623,507,5
606392,1133,507,4
606395,2646,507,5
606404,7580,507,3
606406,5768,507,5
606409,5774,507,5
606412,7058,507,4
606414,2659,507,3
606418,2666,507,3
606430,4358,507,4
606437,8773,507,4
606445,4363,507,4
606449,5827,507,4
606451,5831,507,4
606453,7594,507,4
606455,153,507,5
606459,562,507,3
606461,2732,507,4
606463,1152,507,4
606464,2737,507,5
606466,7066,507,4
606467,5855,507,4
606469,156,507,4
606475,157,507,5
606476,7067,507,3
606479,2755,507,5
606480,8452,507,4
606485,5881,507,2
606490,4378,507,3
606500,1167,507,1
606503,8018,507,5
606504,5912,507,3
606506,5914,507,3
606510,5920,507,5
606512,169,507,5
606513,4388,507,5
606523,5945,507,3
606525,2842,507,3
606538,7648,507,4
606543,2879,507,3
606558,2895,507,3
606560,6014,507,5
606561,6015,507,2
606566,1187,507,5
606581,1193,507,3
606586,7662,507,5
606588,4424,507,4
606591,1195,507,3
606593,4426,507,3
606601,603,507,5
606603,604,507,4
606604,2956,507,5
606606,1202,507,1
606623,2968,507,5
606634,2986,507,4
606635,9244,507,4
606637,2991,507,5
606644,6099,507,2
606647,3011,507,3
606648,614,507,5
606656,3030,507,5
606660,200,507,5
606664,201,507,5
606665,6137,507,2
606670,621,507,4
606672,9622,507,5
606674,3060,507,3
606675,7095,507,5
606676,3066,507,4
606677,3072,507,2
606682,4453,507,5
606685,1233,507,4
606690,9156,507,4
606695,635,507,5
606697,3109,507,2
606699,9640,507,4
606709,645,507,5
606713,213,507,5
606722,3162,507,5
606733,3184,507,5
606735,216,507,5
606740,7115,507,3
606745,7116,507,4
606757,3238,507,5
606763,3249,507,4
606766,6293,507,2
606767,1264,507,4
606769,1266,507,4
606775,9433,507,4
606777,227,507,5
606779,3276,507,3
606781,8281,507,4
606800,3321,507,5
606803,234,507,4
606805,235,507,3
606811,6357,507,4
606817,3365,507,3
606821,6371,507,4
606837,3406,507,3
606840,239,507,4
606842,3413,507,5
606849,6425,507,3
606853,4515,507,5
606857,697,507,5
606864,3459,507,3
606866,244,507,2
606873,4525,507,5
606880,6456,507,5
606892,3494,507,5
606896,708,507,5
606899,7832,507,5
606908,7142,507,4
606909,1316,507,5
606910,1317,507,5
606918,1323,507,5
606919,8519,507,4
606922,3527,507,4
606923,6503,507,3
606927,4541,507,5
606928,255,507,5
606942,3571,507,5
606950,3580,507,5
606959,3598,507,3
606960,3599,507,4
606963,3605,507,2
606978,6577,507,4
606984,1342,507,2
606986,6590,507,3
606995,3648,507,5
606996,271,507,5
606998,737,507,2
607007,3668,507,4
607016,9054,507,4
607020,7882,507,5
607026,3700,507,3
607035,1360,507,4
607036,752,507,4
607068,6673,507,5
607078,7906,507,4
607083,6699,507,4
607093,3801,507,5
607097,3811,507,3
607111,7173,507,3
607112,8976,507,4
607114,8977,507,5
607121,8363,507,5
607125,1406,507,2
607128,7925,507,5
607140,3887,507,3
607141,4619,507,2
607143,8369,507,3
607146,7930,507,4
607151,3906,507,1
607154,310,507,3
607160,6801,507,5
607170,3944,507,3
607172,1424,507,4
607173,3951,507,4
607179,6823,507,2
607183,3965,507,4
607191,7945,507,3
607196,6848,507,5
607198,6853,507,4
607205,4006,507,5
607207,6866,507,4
607222,4029,507,3
607230,1453,507,3
607232,4043,507,4
607234,333,507,4
607235,4659,507,4
607244,6919,507,3
607247,4065,507,3
607253,1467,507,2
607263,827,508,1
607271,8053,508,5
607273,1525,508,3
607274,1526,508,3
607278,9353,508,4
607282,4757,508,3
607283,7229,508,4
607290,865,508,4
607292,4835,508,1
607297,7263,508,5
607311,1743,508,2
607312,4936,508,5
607313,6965,508,4
607320,4981,508,3
607322,4999,508,5
607328,54,508,3
607335,1924,508,3
607337,62,508,4
607339,1934,508,5
607341,8116,508,1
607346,7376,508,3
607348,1992,508,5
607350,1996,508,4
607352,5213,508,5
607353,955,508,5
607355,8653,508,2
607360,80,508,5
607367,5292,508,4
607372,2111,508,3
607374,9770,508,5
607377,2151,508,4
607384,2182,508,4
607395,101,508,4
607398,476,508,4
607404,2262,508,5
607405,2269,508,4
607407,2277,508,4
607424,2363,508,2
607433,5557,508,4
607434,2406,508,4
607442,510,508,4
607451,5639,508,5
607457,9398,508,5
607469,2626,508,4
607471,144,508,5
607472,8015,508,4
607480,2681,508,5
607485,153,508,5
607486,9726,508,5
607487,2727,508,4
607491,2755,508,5
607493,160,508,4
607496,163,508,4
607500,9154,508,5
607514,5995,508,4
607524,4426,508,4
607530,2953,508,4
607535,190,508,5
607539,616,508,4
607559,9700,508,5
607560,6210,508,4
607564,9307,508,5
607566,6233,508,4
607572,6280,508,5
607574,224,508,4
607576,3249,508,4
607587,1276,508,3
607593,8903,508,3
607599,8910,508,5
607603,3408,508,5
607610,3451,508,4
607612,698,508,5
607614,6449,508,4
607616,6454,508,5
607618,3481,508,3
607621,7830,508,4
607622,6471,508,4
607633,6524,508,4
607634,4544,508,5
607635,6527,508,4
607644,1339,508,4
607655,3674,508,3
607657,6634,508,3
607658,3695,508,5
607664,4583,508,4
607667,7166,508,4
607669,6694,508,3
607675,8042,508,5
607676,3794,508,5
607678,293,508,5
607679,6728,508,3
607681,6732,508,3
607684,9602,508,3
607689,300,508,5
607695,9260,508,4
607696,784,508,4
607713,7953,508,4
607718,6905,508,5
607723,4665,508,5
607726,1487,509,5
607737,4739,509,5
607741,4757,509,3
607742,4759,509,2
607743,20,509,5
607748,4134,509,3
607755,8589,509,3
607756,1690,509,3
607757,7273,509,4
607759,1703,509,3
607770,1779,509,2
607776,399,509,4
607777,5013,509,3
607779,5039,509,1
607783,410,509,2
607793,940,509,3
607797,423,509,3
607800,2005,509,3
607805,437,509,3
607806,5250,509,2
607807,82,509,3
607810,2105,509,3
607813,4237,509,5
607814,4238,509,4
607819,2165,509,3
607833,1024,509,3
607836,486,509,4
607839,4280,509,2
607842,1037,509,3
607845,5512,509,2
607848,2370,509,1
607855,506,509,2
607864,513,509,2
607867,2481,509,4
607868,1084,509,2
607871,8537,509,4
607876,1090,509,2
607880,1119,509,1
607882,548,509,2
607889,1141,509,1
607892,9285,509,4
607902,7626,509,4
607908,181,509,5
607922,2947,509,3
607926,7688,509,2
607927,3007,509,2
607930,1218,509,3
607949,4463,509,3
607954,3196,509,3
607962,1269,509,3
607964,3285,509,4
607966,3291,509,5
607969,675,509,4
607972,9877,509,4
607983,1295,509,4
607984,9488,509,3
607995,702,509,3
608003,251,509,2
608004,3513,509,4
608005,711,509,3
608012,3580,509,3
608014,6548,509,3
608018,3631,509,3
608027,3737,509,4
608029,9056,509,3
608035,3780,509,4
608037,8969,509,4
608039,6725,509,4
608051,6750,509,3
608058,781,509,4
608064,3905,509,4
608075,3969,509,3
608089,4017,509,5
608093,6899,509,1
608111,7208,510,3
608128,348,510,3
608129,12,510,2
608132,1531,510,3
608149,4123,510,3
608150,4768,510,5
608152,1589,510,2
608160,4803,510,4
608161,862,510,3
608174,369,510,3
608183,371,510,1
608190,9066,510,3
608202,4895,510,3
608203,4149,510,1
608205,380,510,3
608209,4152,510,3
608210,382,510,1
608211,1723,510,3
608217,4920,510,4
608218,893,510,2
608220,7993,510,3
608227,7304,510,4
608230,4957,510,5
608234,1784,510,2
608241,8409,510,5
608256,7329,510,4
608262,8530,510,2
608266,6978,510,4
608271,931,510,3
608273,1911,510,4
608274,5098,510,2
608278,1929,510,5
608279,1936,510,2
608282,1952,510,2
608285,1954,510,2
608288,5150,510,4
608291,5156,510,4
608292,5158,510,3
608293,420,510,2
608297,9524,510,1
608299,1987,510,5
608304,2001,510,5
608311,7392,510,1
608312,437,510,2
608313,2032,510,5
608314,77,510,5
608325,5276,510,2
608328,5285,510,3
608330,452,510,4
608332,9838,510,3
608343,94,510,4
608344,2149,510,2
608353,5357,510,3
608355,2167,510,3
608359,2171,510,3
608364,5367,510,4
608367,2196,510,4
608370,8141,510,3
608372,1000,510,3
608380,1004,510,3
608381,2232,510,4
608382,2234,510,4
608384,1009,510,3
608394,106,510,3
608405,4276,510,5
608419,8429,510,5
608422,5508,510,2
608423,2331,510,3
608425,5517,510,1
608433,4296,510,2
608436,4299,510,5
608437,7513,510,3
608440,1057,510,5
608441,7517,510,4
608444,1059,510,4
608454,9894,510,3
608459,4314,510,3
608461,5609,510,4
608464,1084,510,3
608468,1085,510,5
608471,5637,510,2
608473,4319,510,4
608491,533,510,1
608493,2562,510,4
608499,2576,510,3
608506,1121,510,5
608510,2619,510,3
608511,5744,510,4
608520,1137,510,5
608521,9557,510,3
608524,4356,510,5
608526,5799,510,3
608534,558,510,2
608546,5856,510,3
608550,2751,510,5
608553,2762,510,4
608557,5881,510,3
608559,5882,510,5
608562,2778,510,2
608563,7615,510,3
608564,9899,510,4
608568,5902,510,5
608570,2810,510,2
608577,2824,510,4
608584,4396,510,2
608588,2862,510,5
608595,2876,510,4
608596,5992,510,3
608599,6003,510,2
608602,2894,510,4
608605,9848,510,4
608606,9980,510,3
608610,2909,510,4
608615,2920,510,5
608616,1194,510,2
608620,1196,510,3
608621,602,510,4
608625,6067,510,3
608631,7681,510,3
608638,2991,510,3
608641,6095,510,4
608644,8834,510,3
608645,613,510,5
608648,6106,510,4
608658,7702,510,1
608660,3066,510,1
608662,4449,510,4
608663,6158,510,5
608666,630,510,4
608679,6196,510,3
608687,3145,510,5
608690,646,510,3
608691,648,510,3
608693,1251,510,1
608700,3198,510,1
608704,3222,510,3
608706,3229,510,3
608711,3252,510,3
608714,7766,510,3
608716,226,510,5
608721,1272,510,4
608724,3287,510,1
608732,4493,510,5
608742,8288,510,5
608745,6369,510,5
608748,8292,510,2
608751,6387,510,5
608756,7803,510,1
608766,3435,510,4
608771,6435,510,5
608774,9132,510,2
608776,3457,510,4
608782,3462,510,5
608789,3479,510,4
608793,7830,510,3
608805,6493,510,3
608810,9311,510,3
608812,3540,510,2
608821,3580,510,3
608825,1334,510,3
608827,6553,510,5
608829,3609,510,3
608832,6566,510,4
608843,1341,510,4
608845,1342,510,4
608846,6593,510,3
608847,3641,510,5
608852,6620,510,2
608855,1353,510,2
608857,3689,510,2
608873,7888,510,3
608885,6666,510,4
608894,6689,510,5
608901,292,510,4
608912,1393,510,5
608916,8362,510,4
608917,3846,510,2
608918,3848,510,3
608928,6764,510,5
608934,4618,510,2
608939,784,510,5
608943,3907,510,2
608953,8988,510,2
608958,797,510,5
608960,1430,510,5
608966,6835,510,2
608969,3996,510,5
608973,806,510,2
608975,4013,510,4
608977,6876,510,2
608985,4027,510,3
608987,4031,510,5
608991,330,510,4
608997,4062,510,1
609004,825,510,5
609031,4882,511,3
609043,7995,511,5
609047,401,511,4
609058,1973,511,2
609060,5181,511,3
609063,7377,511,3
609064,9648,511,5
609066,2036,511,2
609073,455,511,4
609076,2168,511,4
609077,994,511,3
609080,995,511,5
609087,5424,511,5
609090,8151,511,4
609092,9117,511,4
609098,4282,511,5
609100,8508,511,5
609105,8436,511,3
609106,8169,511,3
609110,2479,511,5
609111,5631,511,3
609114,1098,511,4
609115,5663,511,3
609118,8446,511,3
609131,5897,511,4
609132,5916,511,4
609142,2893,511,3
609146,8815,511,4
609147,597,511,4
609151,4430,511,4
609154,6102,511,2
609161,6151,511,4
609166,639,511,4
609167,640,511,4
609175,222,511,1
609182,3388,511,3
609190,9488,511,4
609196,8308,511,3
609197,3498,511,4
609199,7832,511,5
609202,3519,511,2
609208,725,511,2
609209,3613,511,4
609216,4570,511,4
609218,3700,511,3
609249,4637,511,2
609269,64,512,3
609277,475,512,4
609281,5553,512,3
609287,7602,512,5
609288,567,512,3
609292,2871,512,3
609295,1208,512,3
609300,6248,512,2
609304,1296,512,3
609305,705,512,4
609310,274,512,4
609311,282,512,5
609315,298,512,5
609316,303,512,3
609321,1442,512,5
609323,1448,512,4
609334,11,513,3
609344,6946,513,4
609346,4809,513,5
609352,4853,513,4
609355,36,513,3
609357,382,513,5
609359,891,513,4
609361,897,513,3
609367,1807,513,2
609374,9273,513,3
609378,935,513,5
609379,1928,513,4
609386,940,513,3
609392,7376,513,2
609397,2036,513,3
609398,2041,513,2
609401,2079,513,2
609410,468,513,5
609412,4251,513,4
609413,5388,513,3
609420,5446,513,4
609422,2283,513,5
609427,119,513,2
609430,2373,513,4
609433,2439,513,3
609435,513,513,4
609442,1084,513,5
609447,2544,513,3
609448,5672,513,4
609452,4333,513,3
609453,543,513,4
609456,2623,513,4
609457,2633,513,5
609464,5822,513,3
609471,1156,513,4
609473,2797,513,3
609480,185,513,3
609482,589,513,3
609484,596,513,5
609486,7663,513,1
609487,599,513,3
609494,2990,513,4
609495,4436,513,3
609505,1237,513,4
609511,652,513,4
609513,6253,513,4
609524,225,513,4
609528,3283,513,4
609532,6355,513,2
609533,3369,513,4
609535,1288,513,3
609536,3408,513,4
609557,6592,513,4
609577,765,513,4
609583,7916,513,4
609591,3877,513,5
609592,3886,513,3
609594,7931,513,3
609597,3912,513,3
609600,3926,513,5
609602,4634,513,4
609603,1426,513,3
609608,4003,513,3
609615,4661,513,3
609618,1463,513,3
609619,4668,513,4
609620,826,513,3
609626,8399,514,3
609644,49,514,3
609649,5160,514,4
609651,9923,514,3
609653,2022,514,3
609656,90,514,3
609658,95,514,5
609660,5358,514,5
609661,2168,514,3
609668,5424,514,4
609669,5425,514,3
609670,2276,514,2
609671,2302,514,5
609673,1040,514,3
609675,5519,514,4
609677,2410,514,3
609680,7532,514,3
609681,2479,514,5
609689,5740,514,3
609690,2681,514,4
609691,1139,514,5
609695,9285,514,2
609696,7065,514,4
609697,2742,514,4
609698,160,514,3
609699,5879,514,4
609706,183,514,5
609711,3004,514,5
609716,7694,514,4
609719,3174,514,4
609720,652,514,3
609721,7751,514,5
609724,3262,514,5
609725,227,514,4
609749,715,514,3
609757,6590,514,5
609758,3640,514,2
609760,3667,514,1
609764,282,514,5
609765,758,514,4
609775,8044,514,3
609779,1426,514,3
609780,4638,514,4
609786,4020,514,4
609789,8,515,3
609794,1687,515,3
609801,415,515,2
609806,2043,515,3
609811,4285,515,4
609815,144,515,5
609818,155,515,4
609819,7068,515,3
609820,160,515,4
609822,181,515,5
609827,7694,515,3
609829,3092,515,3
609833,3266,515,4
609834,3285,515,3
609838,6456,515,3
609846,1409,515,5
609847,4001,515,3
609856,343,516,5
609860,1499,516,3
609861,832,516,3
609867,8,516,2
609880,352,516,4
609887,8065,516,4
609890,855,516,3
609896,4775,516,4
609901,7240,516,3
609914,30,516,3
609918,1659,516,3
609924,1694,516,4
609925,7282,516,3
609933,1715,516,5
609936,382,516,5
609946,9144,516,4
609959,44,516,2
609965,1788,516,5
609969,1795,516,4
609972,1805,516,3
609973,4987,516,3
609980,401,516,3
609984,4174,516,3
609988,54,516,5
609996,1895,516,5
609997,1898,516,3
609998,1903,516,4
610000,5088,516,5
610005,4191,516,3
610009,5116,516,4
610010,62,516,5
610011,1930,516,3
610016,6985,516,4
610017,65,516,3
610020,1963,516,4
610032,431,516,5
610036,7382,516,3
610037,9275,516,3
610041,7388,516,5
610046,5229,516,3
610057,2058,516,2
610072,90,516,3
610094,4249,516,5
610099,2197,516,3
610100,4252,516,5
610104,98,516,3
610119,4264,516,4
610122,2262,516,4
610124,484,516,4
610129,7475,516,4
610131,489,516,5
610132,8153,516,3
610144,2319,516,3
610149,2328,516,5
610150,9278,516,3
610153,7497,516,3
610156,5526,516,3
610168,2402,516,5
610170,2409,516,3
610173,9081,516,5
610176,2455,516,3
610188,2509,516,3
610190,7044,516,3
610192,5648,516,4
610193,2525,516,5
610197,9528,516,5
610200,7548,516,4
610202,5664,516,4
610220,1120,516,2
610223,2619,516,2
610232,2654,516,3
610241,2689,516,3
610242,1141,516,4
610245,2707,516,4
610247,7590,516,4
610251,1145,516,4
610252,4364,516,3
610253,7594,516,2
610254,560,516,3
610260,5856,516,4
610269,2766,516,4
610281,2804,516,3
610286,5921,516,4
610307,4404,516,3
610311,584,516,4
610316,5998,516,3
610328,591,516,5
610332,7662,516,3
610334,6049,516,2
610336,601,516,5
610340,7085,516,4
610351,8463,516,5
610354,3020,516,4
610361,201,516,2
610369,630,516,4
610373,4453,516,5
610382,209,516,5
610385,1236,516,3
610386,210,516,4
610393,641,516,4
610398,4470,516,3
610399,1252,516,3
610401,6243,516,4
610415,3248,516,3
610428,3303,516,3
610432,7125,516,4
610433,4492,516,3
610435,3323,516,4
610439,3333,516,4
610441,1281,516,4
610460,7807,516,5
610462,695,516,3
610468,3445,516,4
610473,4525,516,4
610478,3478,516,4
610483,7830,516,5
610488,3498,516,5
610492,9093,516,5
610493,249,516,3
610494,3511,516,2
610495,1316,516,4
610506,6506,516,2
610514,3555,516,5
610519,3572,516,4
610524,8942,516,3
610527,6552,516,3
610528,3597,516,5
610530,4551,516,2
610535,3617,516,3
610536,6570,516,5
610539,6582,516,2
610543,7159,516,4
610545,7870,516,3
610546,4562,516,5
610547,8331,516,4
610554,3690,516,4
610557,3696,516,5
610559,4573,516,5
610566,6653,516,3
610570,3731,516,4
610572,1369,516,3
610573,281,516,4
610574,282,516,5
610576,8352,516,2
610578,3759,516,4
610579,3761,516,3
610581,6672,516,5
610585,1378,516,4
610587,1379,516,1
610593,6697,516,3
610597,6707,516,4
610608,9465,516,3
610612,1393,516,4
610622,6756,516,3
610624,3884,516,3
610626,4619,516,4
610629,4621,516,3
610632,3903,516,4
610636,1413,516,5
610642,7182,516,4
610645,6811,516,3
610646,314,516,5
610654,3951,516,2
610661,3962,516,3
610667,1434,516,4
610670,321,516,2
610672,8384,516,3
610678,322,516,3
610695,821,516,4
610697,4058,516,3
610711,4671,517,4
610712,827,517,4
610716,1493,517,3
610720,1497,517,3
610722,833,517,3
610736,4099,517,3
610740,7986,517,3
610742,4104,517,5
610748,849,517,3
610756,7219,517,2
610764,4757,517,5
610770,1582,517,5
610771,8067,517,3
610776,858,517,4
610785,9357,517,4
610797,7240,517,3
610800,4814,517,4
610805,1626,517,4
610807,1633,517,5
610813,370,517,4
610816,4839,517,4
610821,4849,517,4
610824,4856,517,4
610830,1656,517,4
610843,33,517,4
610846,1693,517,4
610851,6955,517,4
610854,6956,517,4
610860,1728,517,4
610873,4157,517,4
610877,6963,517,5
610901,7309,517,4
610909,1791,517,4
610910,9757,517,3
610911,1796,517,4
610912,393,517,5
610914,4983,517,3
610923,8616,517,2
610933,47,517,5
610934,5012,517,4
610938,6972,517,4
610940,402,517,4
610944,8100,517,5
610946,917,517,5
610947,5029,517,5
610950,4175,517,5
610963,8530,517,3
610964,8102,517,4
610972,5068,517,5
610986,7350,517,4
610987,1903,517,5
610992,5096,517,3
610993,7352,517,5
610999,8109,517,5
611005,9073,517,5
611007,1948,517,4
611014,5152,517,2
611017,941,517,3
611023,5175,517,4
611030,7375,517,4
611049,953,517,3
611057,2029,517,3
611071,8126,517,3
611086,5267,517,2
611091,84,517,2
611093,2079,517,2
611094,970,517,3
611096,971,517,5
611100,447,517,4
611102,89,517,3
611103,9768,517,3
611104,6994,517,1
611105,90,517,4
611111,5300,517,5
611114,2109,517,5
611118,2120,517,3
611124,2131,517,3
611129,6998,517,1
611145,9172,517,3
611146,5367,517,4
611153,8684,517,5
611159,2224,517,3
611164,2228,517,3
611174,1013,517,5
611175,1015,517,4
611179,5422,517,4
611187,2255,517,5
611192,2269,517,4
611193,2271,517,2
611212,2290,517,3
611215,1029,517,3
611217,2300,517,5
611224,114,517,5
611229,9504,517,3
611231,7487,517,3
611237,2330,517,3
611240,5509,517,4
611246,1042,517,4
611247,5523,517,3
611251,1044,517,4
611252,9939,517,3
611254,1046,517,5
611263,2385,517,5
611268,1055,517,4
611269,5545,517,4
611270,2394,517,5
611274,2397,517,4
611277,8007,517,3
611282,2409,517,3
611290,8171,517,2
611301,2433,517,4
611302,2434,517,4
611303,2435,517,4
611311,513,517,5
611323,8722,517,5
611328,518,517,5
611330,5613,517,5
611333,2479,517,3
611338,7038,517,5
611339,7534,517,4
611346,1087,517,3
